"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"3282","FDY58","OUT010",781.917358398438
"3283","FDF58","OUT019",300.081634521484
"3284","FDX39","OUT017",3497.37866210938
"3285","FDB44","OUT049",3538.58081054688
"3286","FDF28","OUT013",1940.05993652344
"3287","FDE39","OUT013",1820.26062011719
"3288","FDT37","OUT018",3395.44091796875
"3289","FDZ45","OUT017",3328.71411132812
"3290","FDO40","OUT035",2563.0947265625
"3291","FDM57","OUT027",2215.28955078125
"3292","DRG36","OUT017",2744.43872070312
"3293","FDY36","OUT010",251.555068969727
"3294","DRL60","OUT027",3999.81127929688
"3295","FDS25","OUT019",382.856567382812
"3296","DRF49","OUT027",2861.93432617188
"3297","FDP16","OUT045",3814.5517578125
"3298","FDS60","OUT049",3161.51098632812
"3299","FDU15","OUT027",1094.03381347656
"3300","FDK43","OUT046",2079.47314453125
"3301","FDN25","OUT046",925.6865234375
"3302","FDE53","OUT049",1761.33935546875
"3303","FDB22","OUT013",2375.76440429688
"3304","FDE39","OUT017",1953.76281738281
"3305","FDX35","OUT035",3702.18530273438
"3306","NCG54","OUT049",2689.7822265625
"3307","FDH27","OUT035",2311.66821289062
"3308","NCK42","OUT013",3379.09741210938
"3309","FDS25","OUT049",1721.16320800781
"3310","FDI10","OUT018",2359.48217773438
"3311","FDU35","OUT035",1625.564453125
"3312","FDI04","OUT017",3299.84106445312
"3313","DRK23","OUT035",4023.806640625
"3314","FDB53","OUT019",384.723876953125
"3315","FDY02","OUT049",4181.83203125
"3316","FDM60","OUT035",765.979431152344
"3317","NCJ31","OUT010",636.245422363281
"3318","DRP35","OUT017",2047.73693847656
"3319","NCQ30","OUT018",1856.07116699219
"3320","DRL11","OUT010",324.709991455078
"3321","FDU01","OUT013",3054.6416015625
"3322","FDR39","OUT035",2951.87426757812
"3323","FDO08","OUT046",2718.6552734375
"3324","FDC02","OUT045",4336.4921875
"3325","NCZ29","OUT035",2047.73693847656
"3326","FDF29","OUT010",329.010345458984
"3327","FDZ23","OUT017",3112.23364257812
"3328","NCU53","OUT018",2475.72119140625
"3329","NCW30","OUT013",3825.236328125
"3330","NCM26","OUT027",4093.85668945312
"3331","FDV50","OUT027",3398.51196289062
"3332","FDW15","OUT049",2272.7861328125
"3333","FDI35","OUT027",5392.7822265625
"3334","FDO11","OUT017",3897.87670898438
"3335","FDN48","OUT046",1576.60998535156
"3336","NCA17","OUT049",2525.08276367188
"3337","NCN54","OUT013",1101.98706054688
"3338","FDP22","OUT013",703.014770507812
"3339","NCB54","OUT035",2088.783203125
"3340","FDD08","OUT045",692.508850097656
"3341","DRM48","OUT010",13.5063381195068
"3342","FDG41","OUT027",2898.55004882812
"3343","FDE44","OUT027",1365.87890625
"3344","FDE26","OUT035",2282.79516601562
"3345","NCS38","OUT013",1820.26062011719
"3346","NCJ54","OUT018",3435.87426757812
"3347","FDI40","OUT019",321.831634521484
"3348","FDN45","OUT018",3584.21728515625
"3349","FDU43","OUT046",3748.384765625
"3350","FDI04","OUT010",431.171508789062
"3351","NCC07","OUT018",1534.29296875
"3352","NCC07","OUT019",339.034393310547
"3353","NCD18","OUT045",3759.853515625
"3354","FDU55","OUT035",4059.6455078125
"3355","FDX59","OUT035",701.81884765625
"3356","FDR52","OUT049",3124.56274414062
"3357","NCP17","OUT013",1034.93481445312
"3358","FDQ32","OUT045",2049.90112304688
"3359","NCT17","OUT049",3179.26098632812
"3360","FDO10","OUT049",935.444885253906
"3361","FDE32","OUT049",678.157897949219
"3362","FDN44","OUT045",2554.65478515625
"3363","FDH02","OUT035",1404.44445800781
"3364","FDK60","OUT013",1515.5048828125
"3365","FDS24","OUT019",332.706787109375
"3366","FDL03","OUT010",524.066284179688
"3367","FDB46","OUT027",5444.93798828125
"3368","FDO48","OUT049",3648.05249023438
"3369","FDZ39","OUT049",1746.11840820312
"3370","FDT02","OUT027",1073.50561523438
"3371","FDC50","OUT013",1490.21142578125
"3372","FDP39","OUT035",841.371643066406
"3373","DRG15","OUT018",676.984191894531
"3374","FDP10","OUT018",1406.34423828125
"3375","FDF53","OUT027",5161.32958984375
"3376","FDN34","OUT045",2729.25952148438
"3377","FDK02","OUT045",2039.296875
"3378","FDC23","OUT045",2794.40991210938
"3379","FDJ10","OUT019",410.392852783203
"3380","FDE53","OUT035",1785.00036621094
"3381","FDR25","OUT035",3939.44897460938
"3382","FDW50","OUT046",2689.7822265625
"3383","FDS09","OUT049",817.710693359375
"3384","FDW49","OUT010",328.601928710938
"3385","FDU51","OUT046",2720.77758789062
"3386","FDF28","OUT018",1826.49926757812
"3387","NCY30","OUT018",2392.36962890625
"3388","FDD44","OUT045",4124.4794921875
"3389","FDX09","OUT017",2788.53271484375
"3390","NCF30","OUT013",1914.23474121094
"3391","FDZ50","OUT019",571.565856933594
"3392","FDW37","OUT013",1294.38488769531
"3393","FDD11","OUT049",4056.5703125
"3394","DRH39","OUT018",1018.79022216797
"3395","FDA36","OUT049",3179.70385742188
"3396","NCG43","OUT049",1561.38903808594
"3397","FDF02","OUT035",1729.60314941406
"3398","FDP57","OUT027",2828.77880859375
"3399","NCE42","OUT017",3962.119140625
"3400","NCR38","OUT027",5594.0615234375
"3401","FDP03","OUT019",368.615783691406
"3402","FDO51","OUT035",765.979431152344
"3403","NCQ42","OUT046",2049.90112304688
"3404","NCM41","OUT046",1365.5625
"3405","FDH48","OUT027",2215.28955078125
"3406","DRF60","OUT046",4002.34521484375
"3407","FDJ27","OUT035",1729.60314941406
"3408","FDQ14","OUT013",2404.63720703125
"3409","FDN27","OUT017",1869.90942382812
"3410","NCQ02","OUT046",3129.61889648438
"3411","FDJ33","OUT049",2039.296875
"3412","FDP07","OUT027",5118.45068359375
"3413","DRE01","OUT049",3895.41357421875
"3414","FDU36","OUT045",1597.31079101562
"3415","FDL28","OUT017",3872.05151367188
"3416","NCX53","OUT046",2312.96240234375
"3417","FDZ39","OUT013",1674.94079589844
"3418","NCP42","OUT013",3019.77758789062
"3419","FDJ14","OUT035",1197.69567871094
"3420","FDK04","OUT049",925.6865234375
"3421","NCC19","OUT017",3060.38500976562
"3422","FDS09","OUT018",666.886535644531
"3423","FDZ02","OUT046",1597.31079101562
"3424","FDD35","OUT018",1671.53210449219
"3425","NCY42","OUT017",2351.84448242188
"3426","FDB05","OUT045",3640.32788085938
"3427","FDF20","OUT035",3153.27978515625
"3428","NCO41","OUT018",1367.35095214844
"3429","FDC40","OUT027",1847.95239257812
"3430","FDV58","OUT045",2499.53588867188
"3431","FDZ57","OUT045",2065.1220703125
"3432","DRM35","OUT046",2735.99853515625
"3433","DRN36","OUT018",1351.99426269531
"3434","FDQ13","OUT046",1380.78344726562
"3435","DRO35","OUT010",383.279724121094
"3436","NCD43","OUT035",1785.00036621094
"3437","FDA51","OUT018",1675.14440917969
"3438","NCX17","OUT027",5722.19091796875
"3439","NCZ17","OUT049",703.278564453125
"3440","FDR11","OUT027",4050.63256835938
"3441","FDW34","OUT049",4051.9873046875
"3442","FDN50","OUT017",1594.80847167969
"3443","FDS09","OUT046",774.192321777344
"3444","FDS48","OUT018",2316.03173828125
"3445","FDL44","OUT049",2743.61059570312
"3446","DRF48","OUT018",2860.85961914062
"3447","FDA14","OUT018",2029.98791503906
"3448","NCD30","OUT049",1536.81066894531
"3449","FDI16","OUT017",841.371643066406
"3450","NCG06","OUT035",3905.89526367188
"3451","DRZ24","OUT035",2062.9580078125
"3452","NCS17","OUT045",1561.38903808594
"3453","FDB37","OUT045",3814.5517578125
"3454","FDE10","OUT035",2062.9580078125
"3455","FDC57","OUT045",3088.57250976562
"3456","FDM12","OUT018",2790.9404296875
"3457","FDE24","OUT049",2024.07592773438
"3458","FDW22","OUT045",3488.93872070312
"3459","DRD01","OUT027",1404.974609375
"3460","NCZ18","OUT027",5561.76904296875
"3461","FDN49","OUT045",746.911010742188
"3462","FDR22","OUT035",1938.54187011719
"3463","FDV08","OUT019",110.22624206543
"3464","FDY39","OUT046",3129.61889648438
"3465","FDV36","OUT049",2064.25219726562
"3466","FDO60","OUT045",756.66943359375
"3467","FDU04","OUT027",3412.86303710938
"3468","FDR20","OUT027",1380.22985839844
"3469","FDW19","OUT019",382.856567382812
"3470","FDU40","OUT049",3328.2880859375
"3471","FDK15","OUT045",1542.27331542969
"3472","DRF15","OUT035",2563.0947265625
"3473","FDQ25","OUT017",2828.70874023438
"3474","FDI48","OUT019",135.55924987793
"3475","FDS49","OUT046",1178.62719726562
"3476","FDV22","OUT046",2539.43383789062
"3477","NCV42","OUT046",1831.11047363281
"3478","FDX26","OUT046",3071.58813476562
"3479","FDI33","OUT018",1206.11755371094
"3480","FDZ14","OUT049",2065.1220703125
"3481","FDG10","OUT013",864.267333984375
"3482","FDM38","OUT018",667.474060058594
"3483","FDG26","OUT027",5692.517578125
"3484","FDH46","OUT035",1770.6494140625
"3485","FDN13","OUT018",1410.56481933594
"3486","FDU57","OUT035",2509.2666015625
"3487","NCI06","OUT046",2790.69677734375
"3488","FDM38","OUT045",951.439331054688
"3489","NCG42","OUT010",288.834136962891
"3490","FDL39","OUT045",2749.65063476562
"3491","FDT31","OUT019",664.460632324219
"3492","FDV59","OUT013",3379.09741210938
"3493","FDB49","OUT035",1785.00036621094
"3494","FDD58","OUT049",1721.16320800781
"3495","DRN59","OUT046",746.911010742188
"3496","FDX48","OUT049",2525.08276367188
"3497","FDQ11","OUT049",3873.21728515625
"3498","FDY12","OUT049",817.710693359375
"3499","FDQ11","OUT045",3823.57495117188
"3500","DRI11","OUT017",1953.76281738281
"3501","FDY32","OUT027",4576.74560546875
"3502","FDS51","OUT045",999.301879882812
"3503","FDR19","OUT010",304.942230224609
"3504","DRB13","OUT018",2846.64428710938
"3505","FDS21","OUT035",1022.96282958984
"3506","FDQ40","OUT045",2805.0478515625
"3507","NCE55","OUT013",2626.15747070312
"3508","FDX43","OUT027",4576.74560546875
"3509","FDS12","OUT049",2039.296875
"3510","DRK01","OUT027",2566.015625
"3511","FDN25","OUT017",949.347473144531
"3512","FDB60","OUT046",3129.61889648438
"3513","FDQ13","OUT017",1404.44445800781
"3514","DRK13","OUT045",3036.72412109375
"3515","DRF25","OUT018",518.712951660156
"3516","NCD42","OUT019",84.9108428955078
"3517","FDW25","OUT045",1380.78344726562
"3518","NCV29","OUT027",4605.24951171875
"3519","NCK42","OUT035",3512.599609375
"3520","DRJ13","OUT027",3985.46020507812
"3521","DRD15","OUT017",3872.05151367188
"3522","FDM27","OUT045",2485.60546875
"3523","FDZ50","OUT018",2748.4892578125
"3524","FDC04","OUT046",3814.5517578125
"3525","FDF50","OUT049",3179.26098632812
"3526","FDP15","OUT045",3710.47705078125
"3527","FDK46","OUT035",4093.6884765625
"3528","FDZ56","OUT018",2313.66772460938
"3529","FDY60","OUT049",2328.18334960938
"3530","FDB10","OUT035",4000.18090820312
"3531","FDR57","OUT045",2554.65478515625
"3532","FDU58","OUT049",3179.26098632812
"3533","FDH02","OUT046",1380.78344726562
"3534","FDP48","OUT013",3120.55200195312
"3535","FDI46","OUT035",4023.806640625
"3536","FDW56","OUT013",2965.07934570312
"3537","NCM19","OUT010",381.914764404297
"3538","FDS50","OUT027",5716.0732421875
"3539","FDK24","OUT013",675.733459472656
"3540","FDO36","OUT017",2951.87426757812
"3541","FDK45","OUT027",2970.33081054688
"3542","NCL05","OUT045",756.66943359375
"3543","FDL32","OUT018",1659.92346191406
"3544","FDA28","OUT049",2049.90112304688
"3545","FDY36","OUT018",943.0908203125
"3546","FDP32","OUT018",1824.51574707031
"3547","FDL50","OUT046",2065.1220703125
"3548","DRC24","OUT049",2539.43383789062
"3549","NCS18","OUT017",1770.6494140625
"3550","FDD16","OUT017",1170.54833984375
"3551","NCV18","OUT013",1299.84753417969
"3552","FDX07","OUT046",3164.48291015625
"3553","NCZ05","OUT027",2828.77880859375
"3554","NCI31","OUT013",611.572875976562
"3555","FDK14","OUT049",1366.43249511719
"3556","NCR06","OUT045",756.66943359375
"3557","NCF54","OUT049",2775.47583007812
"3558","DRG23","OUT010",324.709991455078
"3559","FDD53","OUT046",742.318420410156
"3560","NCM31","OUT027",3398.51196289062
"3561","FDT16","OUT017",4326.92431640625
"3562","FDR40","OUT035",1212.04663085938
"3563","DRG25","OUT017",3335.6494140625
"3564","FDT10","OUT035",1013.20446777344
"3565","FDY32","OUT013",2579.94091796875
"3566","FDN50","OUT035",1594.80847167969
"3567","FDZ35","OUT019",339.034393310547
"3568","NCP54","OUT045",2064.25219726562
"3569","NCD07","OUT035",1913.58666992188
"3570","FDS02","OUT018",2846.64428710938
"3571","DRN59","OUT018",569.390197753906
"3572","DRB24","OUT013",2444.8134765625
"3573","FDP37","OUT027",3398.51196289062
"3574","DRB01","OUT018",2924.8330078125
"3575","FDR47","OUT046",3021.5029296875
"3576","NCM31","OUT010",304.942230224609
"3577","NCF06","OUT027",5760.2001953125
"3578","NCV17","OUT027",3412.86303710938
"3579","FDS10","OUT049",2789.82690429688
"3580","FDN52","OUT035",1394.68603515625
"3581","FDZ48","OUT013",1764.86340332031
"3582","FDJ48","OUT049",4026.162109375
"3583","DRB13","OUT027",5252.06005859375
"3584","FDV59","OUT017",3512.599609375
"3585","FDL32","OUT035",1869.02172851562
"3586","FDZ12","OUT035",2282.79516601562
"3587","NCR06","OUT027",1137.66625976562
"3588","FDP51","OUT017",1898.36572265625
"3589","FDY22","OUT013",2134.07202148438
"3590","FDZ38","OUT049",2789.82690429688
"3591","NCO54","OUT035",940.752807617188
"3592","FDR23","OUT035",2744.43872070312
"3593","FDM38","OUT049",951.439331054688
"3594","FDS25","OUT013",1780.08447265625
"3595","FDZ22","OUT013",1295.2548828125
"3596","FDZ20","OUT019",798.709228515625
"3597","FDD45","OUT010",280.713623046875
"3598","FDN03","OUT049",4051.9873046875
"3599","NCW30","OUT046",3894.00048828125
"3600","FDY24","OUT027",1540.01171875
"3601","FDJ26","OUT019",535.487121582031
"3602","FDM15","OUT049",2554.65478515625
"3603","NCW54","OUT027",1540.01171875
"3604","FDA23","OUT045",1627.72863769531
"3605","FDA39","OUT019",84.9108428955078
"3606","FDZ12","OUT017",2282.79516601562
"3607","NCB42","OUT046",1930.10192871094
"3608","FDL16","OUT046",774.192321777344
"3609","FDO24","OUT019",473.540832519531
"3610","NCP42","OUT046",3129.61889648438
"3611","FDR19","OUT018",2044.35302734375
"3612","DRL01","OUT045",3759.853515625
"3613","FDV37","OUT046",3253.20458984375
"3614","FDI41","OUT010",304.942230224609
"3615","FDF58","OUT049",999.301879882812
"3616","NCF43","OUT018",2045.0732421875
"3617","FDN02","OUT049",3468.66162109375
"3618","NCP41","OUT035",1769.77941894531
"3619","NCY17","OUT027",1150.59655761719
"3620","FDL58","OUT027",6603.71240234375
"3621","NCA30","OUT027",5022.3583984375
"3622","FDE46","OUT018",2256.45922851562
"3623","FDY38","OUT035",3781.64501953125
"3624","NCH29","OUT027",2640.0751953125
"3625","FDO20","OUT045",3898.27026367188
"3626","FDP44","OUT018",1529.82458496094
"3627","FDM02","OUT027",2454.47583007812
"3628","FDJ14","OUT027",1847.95239257812
"3629","FDH04","OUT010",301.347198486328
"3630","DRK23","OUT046",4000.14575195312
"3631","NCW05","OUT046",1705.94213867188
"3632","FDF12","OUT049",2259.13427734375
"3633","FDL51","OUT019",535.487121582031
"3634","FDN03","OUT018",3435.87426757812
"3635","DRJ37","OUT049",2514.478515625
"3636","FDM12","OUT019",571.565856933594
"3637","FDA16","OUT045",3698.41625976562
"3638","NCB07","OUT017",3083.36059570312
"3639","NCI17","OUT019",321.831634521484
"3640","FDR51","OUT046",2259.13427734375
"3641","FDJ55","OUT045",4002.34521484375
"3642","NCZ17","OUT013",632.101013183594
"3643","FDU25","OUT013",891.457763671875
"3644","NCG18","OUT045",1746.11840820312
"3645","DRM11","OUT017",4090.26147460938
"3646","FDH16","OUT035",1394.68603515625
"3647","FDZ04","OUT018",825.505981445312
"3648","NCX53","OUT035",2336.62353515625
"3649","FDX38","OUT027",1380.22985839844
"3650","FDX09","OUT046",2764.87158203125
"3651","NCW05","OUT018",1562.31005859375
"3652","NCS41","OUT017",3177.53979492188
"3653","FDI26","OUT046",2805.0478515625
"3654","NCZ41","OUT027",3398.51196289062
"3655","NCK06","OUT046",2079.47314453125
"3656","FDX23","OUT027",2640.0751953125
"3657","NCA42","OUT046",2554.65478515625
"3658","FDC20","OUT049",917.091857910156
"3659","DRC49","OUT018",2019.248046875
"3660","FDX01","OUT013",1820.26062011719
"3661","FDC08","OUT045",3657.97827148438
"3662","FDC02","OUT017",4308.25439453125
"3663","FDK10","OUT045",2790.69677734375
"3664","DRC24","OUT013",2429.59252929688
"3665","FDW16","OUT019",356.168365478516
"3666","NCU06","OUT018",3187.62841796875
"3667","DRA59","OUT045",3219.09350585938
"3668","FDR24","OUT019",332.706787109375
"3669","DRL35","OUT018",537.651916503906
"3670","FDA49","OUT013",1284.62658691406
"3671","NCC55","OUT046",682.75048828125
"3672","DRD24","OUT019",413.596893310547
"3673","NCE55","OUT049",2735.99853515625
"3674","FDT33","OUT045",2758.83154296875
"3675","NCT53","OUT013",2634.63916015625
"3676","FDS26","OUT046",3944.39672851562
"3677","FDL22","OUT018",1206.11755371094
"3678","FDP44","OUT017",1729.60314941406
"3679","FDC52","OUT018",2271.68017578125
"3680","FDI53","OUT010",324.709991455078
"3681","FDZ23","OUT046",3088.57250976562
"3682","NCT18","OUT013",3079.505859375
"3683","FDR13","OUT046",1930.10192871094
"3684","FDB09","OUT010",288.834136962891
"3685","FDZ60","OUT013",1634.7646484375
"3686","FDB11","OUT046",3918.54370117188
"3687","FDC10","OUT018",1513.40930175781
"3688","FDW56","OUT035",3098.58154296875
"3689","FDK14","OUT027",2229.64038085938
"3690","DRE27","OUT027",2625.72412109375
"3691","FDA38","OUT017",3692.43310546875
"3692","FDT11","OUT045",3129.61889648438
"3693","FDP15","OUT035",3734.13793945312
"3694","FDV27","OUT035",1390.09350585938
"3695","FDS36","OUT027",2828.77880859375
"3696","FDY40","OUT027",1365.87890625
"3697","NCF19","OUT049",783.950744628906
"3698","FDF53","OUT045",3160.47412109375
"3699","FDS14","OUT027",4079.50561523438
"3700","FDE56","OUT046",1096.35400390625
"3701","FDZ19","OUT035",2759.65966796875
"3702","FDZ46","OUT013",1780.08447265625
"3703","FDR16","OUT046",3332.36499023438
"3704","FDG29","OUT018",542.10888671875
"3705","NCE30","OUT017",3340.80517578125
"3706","FDZ40","OUT046",902.740844726562
"3707","FDG58","OUT018",2270.82446289062
"3708","DRH03","OUT013",1499.96984863281
"3709","FDZ47","OUT045",1586.68249511719
"3710","FDV04","OUT018",2270.82446289062
"3711","FDZ10","OUT018",1781.14196777344
"3712","FDG46","OUT017",1953.76281738281
"3713","NCF07","OUT045",1611.66186523438
"3714","FDY44","OUT035",3138.05883789062
"3715","FDB21","OUT013",3678.978515625
"3716","FDS20","OUT035",3228.22900390625
"3717","FDS49","OUT049",1178.62719726562
"3718","FDX55","OUT027",5575.6865234375
"3719","NCQ02","OUT018",2846.64428710938
"3720","FDR25","OUT013",4545.0322265625
